Protein A	Protein B	T	S	uncertainty
Q6P1X6	Q15697	0	0.16324036	0.54637176
O75569	Q2TB10	1	0.46617046	0.9954223
Q9NR30	P61073	0	0.057023715	0.21508804
Q9NP92	Q9UL12	1	0.5266122	0.99716717
Q9NRG4	Q9P0R6	1	0.54037917	0.9934781
Q12857	P05090	0	0.36887312	0.931223
Q96JM3	Q9H2P0	1	0.49430612	0.99987036
Q16831	Q71U36	1	0.5422831	0.9928486
P68543	Q9UNZ2	1	0.5559518	0.9874776
Q9UKX7	P48643	0	0.5060916	0.9998516
P46013	Q02930	0	0.27122587	0.7906496
P49450	O75475	1	0.53969353	0.9936977
O00422	Q8TAA9	1	0.4740627	0.9973091
Q96EB6	Q15942	1	0.44150066	0.9863113
Q92499	P55198	0	0.31626922	0.864972
Q14CZ7	P56556	1	0.8424838	0.53081936
Q71U36	Q96ME7	0	0.18203421	0.595591
Q9H2F3	Q6NUQ1	1	0.3931443	0.95432746
Q3KNW5	Q6ZUI0	1	0.34925723	0.9091065
O95409	Q05639	1	0.53348863	0.99551404
Q14188	O95926	0	0.6210842	0.94135445
P04844	O95786	0	0.30759767	0.85192543
O60885	P30876	1	0.5021154	0.9999821
O75937	Q15369	1	0.23558156	0.72033155
Q7KZN9	P08047	0	0.0662213	0.24734415
O75376	P35408	0	0.06807722	0.25377086
Q71U36	Q92890	0	0.5306905	0.9962324
Q99832	Q8NBW4	0	0.24243619	0.7346435
P48201	Q5JXX7	1	0.1909855	0.61804014
Q9NWS0	Q99497	1	0.55159914	0.98935014
O00487	Q16718	0	0.6137199	0.94827116
Q14686	Q9P0U4	1	0.2474588	0.74489176
Q14562	Q8IWZ8	1	0.57017636	0.98030114
Q9Y3A3	P48643	1	0.5203724	0.9983399
O95600	Q92560	1	0.59761995	0.9618814
O43676	Q96LL9	1	0.3693242	0.93169534
Q6ZW61	Q96D03	0	0.5480936	0.990748
O75586	Q92633	0	0.14760992	0.50328493
P13667	Q32P28	1	0.67219037	0.8814019
P68036	P01100	1	0.32808366	0.88177913
O95793	P61247	1	0.5467585	0.99125457
Q9UGI8	Q15477	1	0.4490565	0.989619
Q15554	P82932	0	0.49104914	0.99967945
P15144	Q9UIQ6	1	0.6575258	0.90074253
Q9Y6E7	Q9UPP1	0	0.45904619	0.99329114
P41002	O15014	0	0.41774005	0.9729332
Q68CP9	Q9H8M2	1	0.46684068	0.99560183
Q9Y5K5	Q96EL3	0	0.5110647	0.9995103
Q86WC4	Q03989	0	0.14399622	0.49304524
Q8IVM8	O75845	1	0.85112363	0.5068488
P52435	P52434	1	0.5825851	0.97271883
O14880	P10606	1	0.7971199	0.646879
Q13887	Q9NUQ7	0	0.58969516	0.9678191
Q9NR30	Q8NHZ7	0	0.1907048	0.61734587
Q92522	P16401	1	0.8453087	0.52304757
O94761	Q15008	1	0.6088096	0.9526419
P10809	Q7Z2T5	1	0.31905508	0.8690357
O60216	Q8WUW1	0	0.6051394	0.95578283
Q9UHI6	P49711	0	0.469001	0.9961563
P21675	Q9NXR8	0	0.34036484	0.8980665
P01106	O95168	1	0.35312605	0.91371214
Q8WUU5	Q9UKJ3	1	0.61020184	0.9514222
Q96HE9	P61247	1	0.5743312	0.9778995
P55265	P18621	0	0.51566386	0.99901855
P62888	O75569	1	0.29993618	0.8398979
Q9Y2G8	Q99941	1	0.58016866	0.9742919
Q9NR28	Q9UL63	1	0.40919134	0.9670151
O60885	Q9NT62	1	0.38461447	0.94674474
P39019	Q96NJ5	0	0.20337357	0.648051
P02724	P41091	0	0.6083609	0.95303166
P55786	Q9BUQ8	0	0.3539767	0.91470873
Q01814	Q9NRP0	1	0.66510814	0.8909572
Q9UGQ2	P36969	1	0.6411057	0.9203567
P25929	P01303	1	0.63734335	0.9245472
O95793	P25490	0	0.5475297	0.9909637
Q9UH92	Q86Y39	0	0.25666586	0.76315403
Q9NX36	Q86SX6	0	0.44838092	0.98934186
Q6ZRP7	Q9Y6K0	1	0.71789485	0.8100873
P26196	Q9H0G5	1	0.715765	0.81378186
Q12952	Q9HB58	0	0.42524374	0.977646
Q92905	Q9Y6Q9	0	0.24190597	0.7335499
P35244	O60503	0	0.49717623	0.9999681
P06744	Q8IYB8	0	0.5818227	0.97322017
Q9NS39	Q5T3I0	1	0.33379033	0.8894974
P55265	Q9Y3C8	0	0.47907367	0.9982484
Q9UDV6	Q70SY1	1	0.35536224	0.91631967
P62502	P37840	0	0.7484997	0.7529916
Q13951	P05388	0	0.5625243	0.98436284
Q9NWK9	Q02383	0	0.71446186	0.8160244
P01106	Q9UNZ2	1	0.52467245	0.9975651
P07199	Q5EE01	1	0.618696	0.94364506
P54709	P55085	1	0.37059078	0.93301296
O14842	Q9Y3D7	0	0.802353	0.6343306
P01189	Q8NG68	1	0.6652718	0.89074093
Q86VW1	O60266	0	0.83662206	0.5467424
P23769	Q03989	0	0.61822	0.94409615
Q32P28	Q9P2G9	0	0.3383354	0.8954582
O95994	P49327	1	0.7400546	0.7694951
Q13838	P0C7P0	0	0.7184166	0.8091768
O15466	Q8IX01	0	0.54021573	0.99353075
Q8N5U1	Q8N2G8	1	0.6170924	0.9451575
Q53GQ0	Q96K58	0	0.15520845	0.52447516
Q9BU76	Q96ER3	0	0.28075272	0.8077225
P49411	Q9Y3D5	1	0.86100465	0.47870257
Q92785	Q9BWH2	0	0.39672512	0.9573372
O94761	Q9NRF9	1	0.4888714	0.9995046
P37108	Q9UNL2	0	0.5291655	0.99659747
Q9NQX0	Q96RY5	0	0.4900654	0.99960524
Q9NPI1	Q9NZF1	0	0.11974108	0.42161262
Q5T3I0	P63279	0	0.29578233	0.83318055
P62805	Q5JXX7	0	0.32922614	0.8833451
P78563	Q7L2E3	1	0.47320804	0.9971287
Q14697	P26373	0	0.38635406	0.9483383
Q9NWS0	P17987	1	0.51531845	0.9990614
P63208	Q9BT73	0	0.49257526	0.99977946
P47929	Q15648	0	0.44573045	0.98821926
Q02930	Q6ICL7	0	0.23327073	0.715422
P01106	Q13569	1	0.47703332	0.9978901
O15235	O95182	1	0.5439925	0.9922586
P20309	Q7Z4Q2	1	0.5303768	0.996309
O95182	Q99750	1	0.34997272	0.90996724
P62266	Q6RVD6	0	0.07391189	0.2737957
Q96SF2	P54277	1	0.44182518	0.98646283
Q9Y2T6	Q96SK2	1	0.68796194	0.85868126
P63279	Q9NX24	1	0.47387406	0.9972697
P15313	Q92979	0	0.61649674	0.94571406
P46013	O15218	0	0.07781368	0.28703484
P54274	P53674	1	0.34591234	0.905028
P48651	Q8N3Y7	1	0.7662288	0.7164889
Q92905	P35268	1	0.5117706	0.9994458
Q16740	Q92748	0	0.5013098	0.99999315
O95786	Q9H1Y0	1	0.4889712	0.9995134
Q9NW75	Q99598	1	0.47477922	0.9974556
P63279	Q5TCM9	1	0.2847009	0.8145852
P63208	Q8NCJ5	1	0.5017566	0.99998766
Q96IQ9	Q13522	1	0.2428442	0.7354835
Q92785	P07305	1	0.60688704	0.95430064
Q96MF4	P18621	1	0.78466594	0.6758612
P46782	Q96HA1	0	0.3876034	0.949468
Q86XP3	Q9BVI0	1	0.23865856	0.72680265
Q96FI4	P67870	1	0.54729605	0.9910523
P15923	P04844	1	0.42591292	0.9780444
Q9HBE1	Q5T653	0	0.4980761	0.9999853
O60885	P37108	1	0.56476694	0.983221
Q9NVH1	Q9H0W5	0	0.37363854	0.9361312
P00491	Q9BUJ2	0	0.3398746	0.89743936
P61244	P21675	1	0.4994708	0.9999988
O95786	P54259	1	0.3153193	0.8635722
Q9H1X3	Q9NXE4	1	0.44015178	0.9856727
P62424	Q8IX01	0	0.42690092	0.9786261
Q99750	Q9Y573	0	0.51694584	0.99885136
O94880	Q8WWV3	0	0.4038699	0.96303606
Q6U736	P47929	1	0.68577063	0.8619571
P23396	Q9NW07	1	0.37472215	0.9372219
Q02930	Q7KZN9	0	0.43103477	0.98097515
Q9Y320	Q969S6	1	0.683652	0.8650878
Q9UIF9	P62888	0	0.51944155	0.9984881
P62899	P35269	1	0.71901846	0.80812365
Q12857	O95167	0	0.4254783	0.977786
Q9ULX6	Q9Y2V2	1	0.47777814	0.99802476
P18621	Q6DKI1	1	0.7440879	0.7616844
Q7KZN9	Q1KMD3	1	0.2409518	0.73157614
P18621	Q9H9B4	0	0.4454325	0.9880895
Q13485	Q12830	0	0.4775157	0.99797785
Q13061	Q5SRI9	1	0.30380484	0.8460298
P63173	Q96RE7	0	0.31455603	0.8624422
Q5T5X7	O75306	0	0.45734853	0.9927234
Q9NPI1	O15119	0	0.41701645	0.9724549
P09382	Q99814	0	0.43207484	0.9815447
P41002	P63173	1	0.7146911	0.8156309
Q14197	Q96EY8	1	0.78657484	0.67149943
Q96EL3	P09001	1	0.5288992	0.99665934
P67870	P23381	0	0.44865206	0.9894536
Q86TJ2	Q9BWJ5	1	0.6059798	0.9550731
Q13304	Q96CB8	1	0.37900922	0.9414449
Q9ULD4	Q9UBB5	0	0.48919144	0.99953276
Q9NXA8	O15014	0	0.2862502	0.81724405
Q96EG3	Q9NY93	0	0.6822689	0.86711216
P05388	P62280	1	0.5301287	0.99636906
Q12906	Q9UBY8	0	0.13082574	0.45484146
Q9UL40	Q14376	0	0.46435714	0.99491835
Q96DV4	Q9H228	0	0.14121848	0.48510328
Q70JA7	O43861	0	0.5649938	0.9831032
Q9UKT9	Q5T6C5	1	0.5519739	0.98919487
Q7Z3K3	O00303	1	0.5792606	0.97487104
P10606	P56385	0	0.8355895	0.54951864
Q9NRC8	Q49A26	1	0.50750333	0.9997748
P04844	Q9H2P0	0	0.22366998	0.69456685
P10809	P50990	0	0.73019046	0.7880494
Q9NXR8	Q9UIG0	1	0.56377447	0.98373127
Q9NZC7	P51610	0	0.3216496	0.8727645
Q8WWT9	O95274	0	0.46542406	0.99521804
Q9HCG8	P31025	0	0.098144084	0.3540473
P46663	O95793	0	0.5314541	0.99604255
P18848	P17676	1	0.55113703	0.98954004
Q9NR55	Q16637	0	0.6340214	0.92815304
Q13330	Q7Z4V0	0	0.442289	0.98667777
Q9ULL5	Q8N414	0	0.3578503	0.91917384
P46013	Q3B726	1	0.44563973	0.98817986
P13716	Q92685	0	0.5075457	0.99977225
O00422	Q9BU76	1	0.49237373	0.9997674
Q9H8M2	P60201	0	0.21178143	0.6677202
Q92830	P55316	0	0.2702844	0.788923
Q7L2E3	P62280	0	0.64103943	0.9204315
P10176	Q8TAA9	1	0.48679268	0.99930227
Q9H9B4	O95786	0	0.29858637	0.83773017
Q66K41	Q9Y5R8	0	0.25322708	0.7564125
O43541	Q96LL9	0	0.35239312	0.9128488
Q99459	Q9NV56	0	0.30106547	0.84170026
Q969K7	Q9UPC5	0	0.4712286	0.99668884
Q92993	P49327	0	0.48708788	0.99933314
P38919	Q9ULM3	0	0.33979008	0.89733106
O75964	Q9H9B4	1	0.858908	0.4847402
Q8IWL3	P55789	1	0.590831	0.96699893
P51608	Q8TED1	0	0.45121673	0.99048084
Q96LL9	Q9NZB2	0	0.39678562	0.95738715
Q8TDT2	Q6N075	1	0.7350901	0.7789306
Q8N680	Q68E01	0	0.55076694	0.98969084
Q969R5	Q8IWL3	0	0.4652872	0.9951801
Q6ZN55	P82912	0	0.46322387	0.99459004
Q86Y39	O43674	1	0.95627534	0.16725124
P24863	Q9HBE1	0	0.47402713	0.9973016
P46013	Q96JM7	0	0.32682905	0.88004726
P23769	Q15648	1	0.58555067	0.97072434
O60885	O94880	1	0.5246031	0.99757874
P62750	Q9BUZ4	0	0.2567483	0.76331437
O95793	P49368	1	0.48389086	0.9989619
O95182	O95169	1	0.7524013	0.74517435
Q16637	Q9BXP5	0	0.6201256	0.9422794
P37059	Q96HR9	1	0.6931431	0.85078293
O75478	Q92889	1	0.5536858	0.9884713
O95711	Q93063	1	0.88936883	0.39356765
Q14865	Q96B77	0	0.24293827	0.73567706
Q99814	Q16637	0	0.5533926	0.9885969
O95786	Q8WVX9	1	0.3899266	0.9515354
Q9H0W5	Q3KNW5	0	0.20055294	0.64132583
Q99750	Q9UBQ6	1	0.6209058	0.9415271
Q13304	Q7Z7E8	1	0.70694816	0.8286898
Q6UW68	O75379	1	0.43365616	0.982394
Q9UKJ3	Q9Y5L4	1	0.16292097	0.5455109
P60983	P85037	0	0.35394675	0.9146738
P62805	Q9UNL2	1	0.64993733	0.9100752
Q15022	Q96SZ4	1	0.4837945	0.9989495
Q04837	Q9NQE9	0	0.58323187	0.9722898
Q03135	Q8NFT6	0	0.25037664	0.7507527
Q96EZ4	Q13520	0	0.61489666	0.94719505
P41002	P82921	1	0.5209867	0.99823827
P49711	Q53GQ0	1	0.313219	0.86045146
P14635	O95793	1	0.554625	0.98806447
P25490	Q8IXB1	0	0.2945564	0.83117175
Q9UKT9	Q8N8B7	1	0.5661821	0.98247975
P0CAP2	P59991	0	0.42553064	0.97781724
P01106	Q8IY37	1	0.5420998	0.99291044
P49368	Q6IWH7	0	0.4648078	0.995046
P54253	Q9UQ35	0	0.27425176	0.7961509
P02724	Q14145	1	0.41081837	0.9681866
P49411	P38117	1	0.8218508	0.5856483
P53567	P15336	1	0.44396487	0.9874403
Q9NTG7	P49771	0	0.22099817	0.6886319
P46013	Q9H7E9	1	0.55322516	0.9886683
O00214	Q9UHL9	1	0.59560347	0.9634399
Q8N4U5	O95786	0	0.51496	0.9991048
O00422	Q9NWT8	0	0.5101396	0.9995887
P23769	Q15911	1	0.5640097	0.98361105
Q8N895	O60220	0	0.22795299	0.70396173
P26373	Q8N9M5	0	0.23976184	0.7291044
Q04941	Q5JXX7	1	0.29938176	0.83900934
Q96FF9	P10809	1	0.6662386	0.8894589
Q92905	Q8N114	1	0.18277796	0.5974807
P54368	P80188	1	0.46473366	0.99502516
Q495W5	Q9BUQ8	0	0.434763	0.98297656
P07305	Q9BSJ5	0	0.4829152	0.9988325
P51685	P22362	1	0.76942086	0.7096496
Q9UKX7	O43290	0	0.5034193	0.9999532
P09912	Q8NEY8	1	0.23221394	0.7131625
Q9NZC7	Q6IAA8	1	0.54482895	0.9919615
Q8IWL3	P39210	1	0.60380334	0.95689946
O00585	O00175	1	0.69148517	0.8533337
A8MV65	Q9Y258	0	0.22348581	0.6941596
Q71U36	Q8N3Y3	0	0.40403607	0.96316373
Q92618	P62266	0	0.7125124	0.81935394
Q9NWT8	O75251	1	0.802281	0.63450474
Q8N0V3	P07858	0	0.24827152	0.7465311
Q96RE7	O14682	1	0.5777199	0.9758384
Q16553	Q01831	0	0.32913804	0.8832248
P67870	P10109	0	0.3680196	0.93032473
P48735	P35869	0	0.08414718	0.30826572
P62854	Q13126	0	0.63285094	0.92940253
P49407	P49069	0	0.38593054	0.9479526
Q13485	P61244	1	0.557625	0.98671746
Q14493	O43257	0	0.38309127	0.94532937
Q9Y3S2	Q5SSJ5	1	0.6726471	0.8807719
Q68DQ2	P04844	0	0.40395504	0.96310145
Q99497	P15941	0	0.51123226	0.9994953
Q8WYQ9	O75409	0	0.3951742	0.9560462
Q2VY69	Q93052	0	0.3187028	0.86852527
Q6NUN9	Q08211	1	0.71891004	0.8083136
Q9HAZ2	Q9NZB2	1	0.61298645	0.9489362
Q96KM6	Q15788	0	0.24828927	0.74656683
Q9Y271	Q9NS75	1	0.4845683	0.99904746
P54253	Q8NCK7	0	0.20096849	0.64232063
Q9ULM3	Q9NRF9	1	0.6108591	0.95084107
P04844	P19404	0	0.72993565	0.78851837
Q9C002	Q16698	1	0.7808752	0.6844365
Q75WM6	P37837	0	0.8101124	0.61532116
Q15042	Q9Y320	0	0.35251895	0.9129974
O00303	P67870	1	0.40595132	0.9646194
Q09161	O15354	0	0.13548733	0.46852207
P49916	Q9UQR1	0	0.34147373	0.8994777
Q6P9B9	Q5VW36	0	0.54129386	0.99317926
P17987	O95922	1	0.33958367	0.8970664
Q9H9Y6	P62888	1	0.53425974	0.99530506
A0PK11	Q7Z7N9	1	0.86142284	0.47749412
Q9Y3S2	Q9BQ95	0	0.54235804	0.9928232
P67870	Q9Y6E7	0	0.45192322	0.9907544
Q8N6T7	Q9BUJ2	1	0.61583126	0.94633245
Q6NXT4	Q96KC8	0	0.49612427	0.9999399
Q7L0J3	Q9UBV7	1	0.56806606	0.981468
P29274	P56192	0	0.68606335	0.8615217
Q92993	P26358	1	0.56488574	0.98315936
Q96K58	O43167	1	0.4942553	0.999868
P11926	P98173	0	0.45784006	0.9928901
O15342	Q9NZC7	0	0.35223255	0.91265905
Q9NWT8	Q96EY1	1	0.5018113	0.9999869
Q9NX58	Q8TDD1	1	0.86250347	0.47436494
Q9BTM9	P16152	1	0.6087063	0.9527318
P01106	Q5VYS8	1	0.5482203	0.99069923
Q9UBS3	Q9UL40	0	0.5307601	0.9962153
Q96FI4	Q13206	1	0.77501696	0.6974627
O95994	O60884	1	0.5739732	0.97811186
Q96K37	Q8TB37	0	0.5238326	0.99772805
Q9BVI0	Q96D98	0	0.4568061	0.9925372
Q86VZ1	P30989	1	0.62497675	0.93752325
Q8N6T7	Q99832	1	0.7135092	0.81765527
O76096	P05090	1	0.655951	0.9027171
P09001	P63279	0	0.2167915	0.67917174
P62424	P62263	1	0.7189177	0.80830014
Q9C0C9	Q96KM6	0	0.42944136	0.98008597
Q92841	Q9NPI6	1	0.40313312	0.9624672
Q9NWS0	Q8IYD1	1	0.47695944	0.99787647
P38919	Q12905	1	0.67119086	0.8827748
P26196	Q9Y5T4	0	0.4201613	0.97450316
Q16740	Q8N4T8	1	0.62967336	0.93273926
P26373	O43741	0	0.17882589	0.58738875
P26196	Q86XP3	1	0.79611015	0.6492751
O60885	Q92522	1	0.60180897	0.9585397
P82930	Q96MX3	0	0.37436402	0.9368624
O15235	Q7Z7H8	1	0.78802204	0.6681732
Q9BPU9	P08908	0	0.18812525	0.6109366
Q9H1X3	Q9HBM0	1	0.2217181	0.69023675
Q9BUE6	Q93075	1	0.20167145	0.6440003
Q3KQV3	O43167	1	0.44145364	0.9862893
Q96QU8	Q05516	0	0.33440617	0.89031476
Q96SF2	Q8IWV8	0	0.4926058	0.9997813
Q96N21	Q9UH92	1	0.30252793	0.8440192
Q9H2K0	P38117	1	0.8056165	0.6263942
O95711	Q8IWL3	0	0.7022654	0.83635485
Q9UI26	P38919	1	0.55457586	0.9880859
O75190	Q13123	1	0.53959554	0.99372876
O75964	Q9NWT8	0	0.83039117	0.5633667
O95994	P07305	1	0.31047633	0.8563232
Q9ULD9	P61244	0	0.47769037	0.9980092
Q6IBW4	P49642	1	0.50501156	0.99989957
O60885	Q9NXV6	1	0.4952835	0.99991107
O95274	Q9GZR5	1	0.82439774	0.5790644
Q16254	Q9BX79	0	0.41011512	0.96768284
P18621	Q9GZR7	1	0.4692641	0.99622124
Q9BYS1	P67870	0	0.5368678	0.99456304
O94761	Q9HAW0	0	0.51223797	0.9994009
O95168	Q16763	0	0.30746052	0.85171413
Q9P0U4	Q06432	0	0.14710194	0.50185186
Q8IVM8	P0CG08	1	0.81988865	0.590685
O15466	Q99805	1	0.8237868	0.5806484
Q13520	O43451	1	0.70083255	0.8386651
Q92905	P50990	1	0.5767341	0.9764475
Q9UIG0	P35414	0	0.054567616	0.20635997
P53609	O95600	0	0.23335123	0.71559376
O75381	Q93052	1	0.28364128	0.81275564
O60885	Q8TBX8	1	0.3541051	0.91485864
O00155	P61604	0	0.515752	0.9990075
O95402	O95994	0	0.34929368	0.90915036
Q8N5K1	Q969S0	1	0.51452726	0.9991558
Q8TCT7	Q7Z7H8	0	0.6428392	0.91838783
P49768	Q8N4H5	0	0.7198971	0.8065811
Q96FF9	Q5T4S7	1	0.53870827	0.9940067
Q9P2R6	Q9BVI0	1	0.45270592	0.9910531
Q9Y4X4	Q9H2F5	1	0.6250541	0.9374459
Q9NX58	P62750	1	0.85702527	0.49013183
Q8N961	P19404	0	0.39128125	0.95272094
Q96DT0	P0C7P4	0	0.574106	0.97803324
Q99742	P52739	1	0.4128833	0.96964276
Q9NRG0	Q96FW1	0	0.43503895	0.9831203
P10176	Q13129	0	0.13131881	0.4562967
Q96FF9	O60216	1	0.57852787	0.9753335
Q8TAE8	Q9BYC8	1	0.64580095	0.9149683
Q8N2K1	Q8N4Q1	0	0.49533165	0.9999128
Q9NPA1	P54707	1	0.7674615	0.7138574
Q9UGP5	Q86UU9	0	0.3113252	0.85760725
Q8NFB2	Q3KQV3	0	0.21746577	0.6806977
Q96IK5	Q9NZC7	0	0.5278673	0.99689364
Q93052	Q32P28	1	0.41395363	0.97038406
P02778	P55198	0	0.36674514	0.9289726
Q8N5K1	P26436	1	0.56145847	0.9848914
P15172	Q92830	1	0.5819492	0.9731373
Q9BYR5	Q9Y6Y0	0	0.579368	0.9748029
Q15942	Q9H7N4	0	0.399724	0.9597789
Q13404	P51610	0	0.41738155	0.97269684
O95994	P61081	1	0.6334951	0.92871624
Q9Y3S2	Q8IZD4	0	0.5009588	0.9999963
O15239	O43674	1	0.7226121	0.80177546
P15172	Q9NV56	1	0.46997845	0.9963948
O00409	Q75WM6	0	0.34937972	0.90925413
P35244	Q9H9Y6	1	0.6645004	0.89175844
Q99832	O43741	0	0.24855182	0.7470952
O95793	P17987	1	0.48298705	0.99884224
Q86Y78	P36544	1	0.77531564	0.6968052
Q8TDT2	Q8N6G5	1	0.67821646	0.87295556
P14854	P10620	1	0.62775844	0.9347111
P41002	Q9UHI6	1	0.6048132	0.9560568
P49411	Q8NCN5	1	0.86270946	0.47376737
Q6PEY1	Q9HAH1	0	0.23291703	0.7146667
Q8N6T7	Q8NCP5	0	0.26215434	0.77371776
O75683	O00488	1	0.61398613	0.9480286
Q9BYV9	Q9UH92	1	0.5203667	0.9983408
Q14562	Q9NV56	0	0.38304433	0.94528544
Q9BUG6	O15235	1	0.4899577	0.9995966
P63279	O60315	1	0.33645058	0.8930063
O95600	Q9Y385	0	0.4947496	0.99988973
Q8IZU1	O15467	0	0.36484236	0.92692965
Q9UK53	Q92908	0	0.46068966	0.9938188
Q5VW36	Q03989	0	0.15836963	0.5331547
O95169	Q9H2L4	0	0.39211735	0.9534453
P0C5Z0	O95600	0	0.4439038	0.98741287
Q9BY14	P55769	1	0.6710962	0.88290435
P63279	Q99684	1	0.32670572	0.87987643
Q8N680	P51608	1	0.2802078	0.80676556
P55197	Q9UNZ2	0	0.58455116	0.97140443
Q9NRC8	O75569	1	0.3502499	0.9102996
O14682	P61081	0	0.5874312	0.9694232
P62899	Q9NXV6	0	0.4948219	0.9998928
Q8IXM6	Q9UJV9	0	0.3223704	0.8737909
O75947	Q9UI09	1	0.46237618	0.9943378
Q49A26	P42766	1	0.7073548	0.828016
Q9C009	Q96DT7	1	0.49853712	0.9999914
Q9BXU0	Q9H1X3	0	0.5301498	0.99636394
Q8IWL3	O43488	1	0.80293554	0.6329202
P41597	P61296	0	0.43906596	0.98514825
P04844	P08195	1	0.73299587	0.7828517
P02808	Q6IAA8	0	0.77230823	0.7033929
Q9NWS0	Q6YN16	1	0.5398745	0.9936401
Q13371	P17987	1	0.5497878	0.9900847
P05198	Q7Z7K2	0	0.19988123	0.6397149
P05090	P0CAP2	1	0.35948017	0.92101675
Q15428	Q12874	1	0.50830233	0.99972427
P41002	Q8NC60	0	0.64641196	0.9142541
Q9NZC7	Q05639	0	0.6839378	0.86466753
Q99612	Q96GQ7	1	0.73673326	0.77582943
Q8IX18	Q8TDD1	1	0.7058928	0.8304326
Q9H9B4	Q8TBC5	0	0.1350493	0.46724394
P35268	Q96GQ7	1	0.83197576	0.5591684
Q71U36	Q8N680	0	0.22428752	0.69593054
Q9NRL2	P15822	0	0.4093023	0.96709573
O95881	Q9GZR7	0	0.411401	0.9686008
Q16650	Q9UIF9	0	0.4879473	0.9994189
Q9UHI6	Q9Y3I1	0	0.5014768	0.9999913
Q9Y3A3	Q99832	1	0.5161874	0.99895185
O94761	Q9ULD4	0	0.36967477	0.9320613
Q12792	P67870	1	0.5821596	0.9729992
P37108	Q6PK04	1	0.7039864	0.8335582
Q99732	Q9C0J9	0	0.40460116	0.9635962
Q6P9B9	P62888	0	0.3478023	0.9073435
Q8NBS9	Q9H944	0	0.5559007	0.9875004
P51608	Q12792	0	0.66680014	0.88871086
Q9H9B4	Q9BUJ2	0	0.29278317	0.8282448
Q8NAP3	Q9GZR7	1	0.6364662	0.9255079
Q9Y4A8	O43889	1	0.32144085	0.87246656
O75638	Q92979	0	0.55583966	0.9875277
Q8WYQ9	Q15738	0	0.46203715	0.9942353
P25398	Q15562	0	0.36151433	0.92328686
P54259	Q53GQ0	0	0.2521442	0.75426996
P17022	P17028	1	0.49318308	0.9998141
Q9BZS1	Q8IX01	1	0.6458453	0.9149166
P13667	Q96AT9	0	0.71674216	0.81209135
Q8IWI9	Q96MX3	0	0.29679102	0.83482444
Q9Y3E0	P35610	1	0.841431	0.53369945
P82912	Q9Y3D3	1	0.5260867	0.9972779
Q9H2K0	P52435	0	0.47306958	0.99709904
P42166	Q9BUJ2	1	0.30151936	0.8424217
Q96DT7	Q8N1S5	0	0.33350646	0.8891196
Q86U44	P62854	1	0.44795665	0.9891659
Q8IWL3	P07741	1	0.6994323	0.84090704
Q9C002	Q9NPJ1	0	0.5320928	0.9958802
Q7Z4V5	P47870	0	0.23304641	0.7149431
Q12872	Q9BUJ2	0	0.44597208	0.9883239
P45880	Q9UBS4	0	0.4541723	0.9915993
Q92993	P62888	1	0.5023594	0.9999777
Q86SX6	Q96CB8	0	0.1266177	0.44234264
P21675	Q9ULD4	1	0.4869265	0.99931633
P62891	P0DPB6	0	0.40212056	0.9616784
P19404	Q99081	0	0.13067618	0.45439968
P25208	Q9NR33	1	0.5143846	0.99917233
Q9NWT8	Q96DV4	1	0.7605453	0.72846454
Q9H2U1	P17535	0	0.41584432	0.9716713
Q99459	Q05639	0	0.51206386	0.99941784
P01106	Q9H7N4	0	0.5003058	0.99999964
O95182	Q8IWZ8	1	0.57154477	0.9795254
Q14493	Q5VYS8	1	0.5146753	0.99913853
Q6S9Z5	P40692	1	0.5783162	0.9754663
Q9C086	Q969M3	0	0.23115876	0.71089756
Q6PK04	Q9H7E9	1	0.44226167	0.98666507
Q8TBP5	O94766	1	0.6684742	0.8864658
Q9UGP5	Q9P0M6	0	0.59142494	0.9665659
P38919	P10244	1	0.25428236	0.75849134
Q9BPX1	Q96LB9	1	0.45765492	0.99282753
Q9BUQ8	P55201	1	0.45616272	0.9923132
Q96FF9	O15119	1	0.63955694	0.9220954
Q9Y258	P02778	1	0.8604807	0.4802146
P61513	Q6DKI1	1	0.71828485	0.8094069
Q16637	Q9NWZ8	1	0.72266275	0.8016852
Q9NRC8	Q5SSJ5	1	0.4002994	0.9602391
Q96JM7	P10071	0	0.4675922	0.9957989
Q9UKT9	Q96EL3	1	0.48660818	0.9992827
Q9HC97	Q96AA3	1	0.8959925	0.3727597
P28698	O95125	1	0.36288878	0.924802
P62266	P46782	1	0.378817	0.9412588
Q96FT7	Q9NUQ7	1	0.46694878	0.9956305
Q8N8B7	P42166	0	0.61990565	0.9424905
P78423	P19634	1	0.71222496	0.8198423
Q15041	Q49AN0	0	0.48964587	0.9995712
Q9C002	Q86UK7	0	0.18359475	0.59955084
Q99750	Q5T5X7	0	0.40723506	0.96557873
Q9GZM5	Q99814	0	0.18798079	0.61057603
Q03135	O60266	1	0.6538647	0.90530264
Q9P1U0	O14628	0	0.64027035	0.9212969
O60216	P62888	1	0.68552417	0.86232316
Q86WC4	Q9NUQ7	1	0.5320589	0.9958889
Q14197	P09001	1	0.8588785	0.4848249
Q9Y3S2	Q13630	0	0.5508859	0.9896425
P07305	P54253	0	0.33559936	0.89188975
O15255	P25791	1	0.33090094	0.8856221
Q3SXZ7	Q9BUZ4	0	0.4730603	0.997097
Q9BS26	P60201	0	0.76116115	0.7271794
Q9NZC7	O75643	1	0.5839472	0.9718115
